,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_eta,param_refresh_leaf,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,0.6058533191680908,0.15554579084777168,0.013792276382446289,0.0017195310969557248,gbtree,0.5,0,1.0,"{'booster': 'gbtree', 'eta': 0.5, 'refresh_leaf': 0, 'subsample': 1.0}",-0.0011926427681197005,0.48032506476341874,0.48592580496552806,0.15428182710185523,-2.405542324369753,-0.2572404540614141,1.0905421567869495,7,0.9986244955605798,0.9978986976813146,0.9985749697032877,0.9981875217532018,0.9981843638593764,0.998294009711552,0.0002712168552236753
12,0.39797244071960447,0.03878720673097527,0.03418092727661133,0.040888300861501914,gbtree,0.5,1,0.25,"{'booster': 'gbtree', 'eta': 0.5, 'refresh_leaf': 1, 'subsample': 0.25}",0.31199170475391125,0.569485352171069,0.3674837172661778,-27.81498564848771,-403.0796152637005,-85.9291280275994,158.9517732814033,57,0.9967849846149673,0.9945504051039965,0.9971515561110744,0.9960169591673005,0.9943125752059631,0.9957632960406603,0.0011498829429344968
13,0.40137057304382323,0.008376469211024702,0.013392162322998048,0.0010194307660758078,gbtree,0.5,1,0.5,"{'booster': 'gbtree', 'eta': 0.5, 'refresh_leaf': 1, 'subsample': 0.5}",0.37259082063314375,0.5172623175968347,0.42554783701038035,-3.4106430072768115,-13.78423216427837,-3.1758948392629645,5.509872541501061,33,0.9983428220673696,0.9969155181842037,0.9983840994490728,0.9978696230737214,0.9978612732028042,0.9978746671954342,0.0005289351327168759
14,0.44774389266967773,0.01642217172947786,0.01299271583557129,0.0006321844498282794,gbtree,0.5,1,0.75,"{'booster': 'gbtree', 'eta': 0.5, 'refresh_leaf': 1, 'subsample': 0.75}",0.23983984698165783,0.7419113881754476,0.5147534215030438,-0.27488699206369027,-7.890896254783,-1.333855718037308,3.296024208785602,21,0.9985401932451766,0.9977777445655255,0.9984437794145357,0.9980810229252985,0.9980691346074761,0.9981823749516024,0.0002768348181021594
15,0.5392914772033691,0.0611881141295047,0.012792444229125977,0.0011657463159640404,gbtree,0.5,1,1.0,"{'booster': 'gbtree', 'eta': 0.5, 'refresh_leaf': 1, 'subsample': 1.0}",-0.0011926427681197005,0.48032506476341874,0.48592580496552806,0.15428182710185523,-2.405542324369753,-0.2572404540614141,1.0905421567869495,7,0.9986244955605798,0.9978986976813146,0.9985749697032877,0.9981875217532018,0.9981843638593764,0.998294009711552,0.0002712168552236753
16,0.39857144355773927,0.014012948337935845,0.013591623306274414,0.0007995844082829917,gbtree,0.75,0,0.25,"{'booster': 'gbtree', 'eta': 0.75, 'refresh_leaf': 0, 'subsample': 0.25}",0.3165984458910367,0.40586482595905626,-0.06968479970633457,-68.09417730057392,-636.900885791354,-140.8684569239568,249.42342084903498,59,0.9957924395412174,0.9917274727849867,0.9947185007786998,0.9939758144267777,0.9916396644063665,0.9935707783876098,0.0016458478614196556
17,0.40596761703491213,0.013709373912390192,0.012992620468139648,0.0008939892287623086,gbtree,0.75,0,0.5,"{'booster': 'gbtree', 'eta': 0.75, 'refresh_leaf': 0, 'subsample': 0.5}",0.3239938293318846,0.42339578507397846,0.34442722566978634,-10.487410782821499,-54.48599979546872,-12.776318747642915,21.274121467353925,41,0.9983860864074259,0.9957842187751409,0.9983078014761386,0.997619634699895,0.99770878347792,0.997561304967304,0.0009402881542214836
18,0.44954257011413573,0.015267601388696529,0.012792634963989257,0.0015991092339173265,gbtree,0.75,0,0.75,"{'booster': 'gbtree', 'eta': 0.75, 'refresh_leaf': 0, 'subsample': 0.75}",0.02581162367329226,0.7094259912516974,0.3361845821386067,-6.403631249665494,-31.54228025781441,-7.3748978620832615,12.366028596228036,39,0.998482035412878,0.9977359925482393,0.9983952752447499,0.998042234496547,0.9980377089862764,0.9981386493377382,0.00027032873285473736
19,0.5197021007537842,0.010348359799266817,0.012593507766723633,0.0004884236284635128,gbtree,0.75,0,1.0,"{'booster': 'gbtree', 'eta': 0.75, 'refresh_leaf': 0, 'subsample': 1.0}",-0.19157662679749987,0.43365582908487843,0.4793489773304287,-0.2723645098488021,-3.542527221105215,-0.6186927102672419,1.4942765884473743,15,0.9986250814431713,0.9978987972632041,0.9985751729070484,0.998187946408442,0.9981851025897192,0.998294420122317,0.00027127972890574726
20,0.4005715370178223,0.004788532673543587,0.013790273666381836,0.0017201867774355982,gbtree,0.75,1,0.25,"{'booster': 'gbtree', 'eta': 0.75, 'refresh_leaf': 1, 'subsample': 0.25}",0.3165984458910367,0.40586482595905626,-0.06968479970633457,-68.09417730057392,-636.900885791354,-140.8684569239568,249.42342084903498,59,0.9957924395412174,0.9917274727849867,0.9947185007786998,0.9939758144267777,0.9916396644063665,0.9935707783876098,0.0016458478614196556
