,id,username,category_name,follower,following,ar_effect,type_business,type_professional,verified,reel_count,reel_avg_view,reel_avg_comment,reel_avg_like,reel_avg_duration,reel_frequency,media_count,media_avg_comment,media_avg_like,media_frequency
142,188154866,foxnews,Media/news company,8137732,101,FALSE,TRUE,TRUE,TRUE,6929,709401.8333,4053.333333,40150,35.03266667,1.253760746,44075,736.9166667,8707.333333,0.043105076
143,6767160899,diariodetransferenciasdt,News & media website,47051,4817,FALSE,TRUE,TRUE,FALSE,10,11261.6,9.2,1664.8,20.5664,110.0892427,50214,3.5,829.4166667,0.027994708
144,4364480498,hespress,Broadcasting & media production company,5095520,3,FALSE,TRUE,TRUE,TRUE,24076,288630.3333,244.8333333,12857.25,491.96,1.174899057,49193,124.1666667,9272.166667,0.050516781
145,1122852601,koreadispatch,Community,12480323,7,FALSE,TRUE,TRUE,TRUE,3962,276641.9167,237.5833333,72363,304.4209167,17.05519056,40763,1574.333333,185781,0.067083333
146,180686976,vicidolls,Clothing (Brand),1815032,1735,FALSE,TRUE,TRUE,TRUE,105,13271,123,594.8333333,9.463666667,2.060141038,53992,14.25,1631.75,-0.011114089
147,45145019,wwe,Sports league,28005186,297,TRUE,TRUE,TRUE,TRUE,8380,372667.8333,602.9166667,57921.58333,1510.00075,22.99252745,40452,1692.416667,141522.8333,0.009799189
148,340922547,emaratalyoum,,679473,77,FALSE,TRUE,TRUE,TRUE,9557,9529.25,20.83333333,307.6666667,76.09741667,1.322359208,43634,52.75,503.75,0.066298445
149,1657277253,sonytvofficial,,3437338,108,TRUE,TRUE,TRUE,TRUE,31896,25967.5,33.66666667,2646.5,56.25633333,0.098419725,45772,33.83333333,1245,-0.094598959
150,1943340757,ayahlyfans,Athlete,481677,74,FALSE,FALSE,TRUE,FALSE,1850,49473.66667,51.5,4453.666667,71.18583333,6.621631944,40888,19.5,2398.333333,0.180747188
151,1320207,espn,Sports league,25195404,484,TRUE,TRUE,TRUE,TRUE,10188,392460.75,499.8333333,45478.91667,47.52183333,13.63713823,39852,3626.916667,434855.1667,-6.898206019
152,29843797,keaw_jung,,1658545,254,FALSE,FALSE,FALSE,FALSE,3268,17191.25,22.58333333,1849.416667,2011.891,12.21770213,40653,19.41666667,1782.416667,0.187905093
153,17978002,djkhaled,Musician/band,33993304,5408,TRUE,TRUE,TRUE,TRUE,12370,1069821.25,2250.666667,177654.6667,476.3185833,18.25931713,39029,676.3333333,30925.91667,-0.092310517
154,1459940668,rap,Media/news company,11215099,1188,TRUE,FALSE,TRUE,TRUE,8010,701235.5,1133.5,153993.4167,24.51408333,0.733131447,39701,2265,92171.25,-1.8519022
155,1559194779,alkhaleej.ae,Media/news company,202153,8,FALSE,TRUE,TRUE,TRUE,17798,1515.083333,7.25,44.66666667,60.20633333,0.084291004,48510,7.083333333,36.66666667,0.018587135
156,396763356,colorstv,Arts & entertainment,6815319,466,TRUE,FALSE,TRUE,TRUE,24050,100017.8333,208.9166667,11109.58333,74.69825,0.280309523,40506,188.9166667,13613.66667,-0.720396496
157,464968565,khaleejtimes,Product/service,788228,145,FALSE,TRUE,TRUE,TRUE,6635,13032.16667,5.5,464.5833333,331.8541667,0.454539186,44904,9.333333333,933.8333333,0.067078207
158,1450207972,thetinderblog,Just for fun,4177234,1279,FALSE,FALSE,TRUE,FALSE,2549,1266187.333,237.4166667,27603.66667,0.602666667,4.009988426,41614,658.6666667,47081.83333,-0.464390626
159,3054105643,jktinfo,Media/news company,3302822,460,FALSE,FALSE,TRUE,FALSE,3191,875838.0833,2127.083333,54750.25,24.82766667,4.110294725,37431,233.1666667,11107.91667,0.030139963
160,3910607774,routineofnepalbanda,News & media website,1282243,2,FALSE,TRUE,TRUE,FALSE,33,213212.4167,166.25,25296.66667,91.558,5.282994708,43782,60.75,16897.25,0.022024635
161,328994994,alroeya,,109536,1,FALSE,TRUE,TRUE,TRUE,12417,6618.666667,0.416666667,11,91.17933333,2.318787946,41629,1.666666667,24.5,-18.85440972
162,376525195,icc,Sports league,26696142,231,TRUE,TRUE,TRUE,TRUE,4897,844721.0833,510.9166667,208634.3333,72.58533333,8.929018353,37322,1518.583333,240387.25,-5.158871942
163,1075274314,laiguanatv,Media,252058,176,FALSE,FALSE,TRUE,FALSE,5749,1179.166667,3.25,68.75,4090.731917,8.085632522,39866,35.08333333,202.1666667,0.042312912
164,1527886079,detikcom,,4164530,25,TRUE,TRUE,TRUE,TRUE,8910,35216.33333,38.33333333,917.9166667,135.0716667,0.457907242,40838,485.0833333,6891,0.026563575
165,9257271828,theneighborhoodtalk,Entertainment website,1412228,1163,FALSE,TRUE,TRUE,TRUE,12620,142272.9167,422,6464.083333,64.7585,9.944750743,45889,556.75,6662.833333,0.01885739
166,2257731159,entre.nous.official,Blogger,4353696,65,FALSE,FALSE,TRUE,FALSE,9137,189127.8333,359.5,14799.75,24.82741667,5.900084242,69621,1031,11796.41667,0.014545634
167,9816762,nocap,Personal blog,2185793,516,FALSE,TRUE,TRUE,FALSE,1264,194814.75,72.83333333,21474.5,4.06075,0.449049023,3018,40,3191.833333,0.045516781
0,214246291,lahamag,Magazine,1014953,1408,FALSE,FALSE,TRUE,TRUE,13566,2783.166667,2.666666667,64.66666667,733.7569167,7.968308282,36011,8,339.75,0.779855984
0,228269326,flamengo,,17074691,356,TRUE,TRUE,TRUE,TRUE,7987,474045.5,399.5,115021,45.43125,14.93592187,35307,2750.416667,136130.9167,-0.418589866
0,1379830319,eye.on.palestine,Media/news company,3409894,168,FALSE,TRUE,TRUE,FALSE,15749,77475.25,106.75,11352.16667,1665.724667,3.277121279,36164,361.9166667,14812.91667,0.075263226
0,1724977415,samuelsianto,,48612,49,FALSE,FALSE,FALSE,FALSE,2652,245.75,2.666666667,50.75,2425.49725,1.727364335,56525,1.416666667,43.5,0.030183282
0,285538665,elchiringuitotv,TV show,2206813,501,TRUE,TRUE,TRUE,TRUE,20562,97657.25,791.1666667,6994.166667,543.18925,7.755329447,44093,41.83333333,3369.166667,0.034729744
0,12989061896,abnajnews,Digital creator,62057,28,FALSE,FALSE,TRUE,FALSE,35872,1698.166667,0.666666667,72.91666667,328.3491667,0.099308779,39198,0.083333333,22,0.084117393
0,208056689,sayidatynet,Magazine,4487028,4,TRUE,TRUE,TRUE,TRUE,9911,15500.66667,6.916666667,324.0833333,898.5649167,22.96827869,33499,8.916666667,659,-0.127304069
0,3243065952,deals_with_angel,Blogger,207985,85,FALSE,FALSE,TRUE,FALSE,80,17938.25,24.91666667,718.1666667,11.50241667,28.2564995,38131,1.166666667,227.8333333,-0.02857424
0,253649385,titoloshop,Footwear store,993114,1769,TRUE,TRUE,TRUE,TRUE,403,8983,14.5,474.1666667,44.23291667,16.47734011,34879,4.666666667,537,0.333318782
0,9987186,saboskirt,Clothing (Brand),1636941,124,TRUE,TRUE,TRUE,TRUE,739,20386.91667,14.08333333,1018.75,668.8609167,6.365635746,33559,3.666666667,732.5833333,0.103836391
0,22832340,ufc,Sports league,36977863,964,TRUE,TRUE,TRUE,TRUE,9308,1857792.917,1922.666667,269831.9167,27.11333333,14.82675306,31736,668.6666667,97991.5,0.178306133
0,1034599105,onepalon,Personal blog,1333158,237,FALSE,FALSE,TRUE,FALSE,3518,77038.66667,178.3333333,3826.333333,648.99725,34.50530845,31349,325.3333333,3045.083333,0.167724206
0,5828832,berrics,Society & culture website,3002906,3526,FALSE,TRUE,TRUE,TRUE,18493,148320.0833,117.0833333,23144.16667,117.5410833,8.286270171,31794,122.4166667,12923,-0.01116981
0,303211764,yallneedbutera,,104858,5409,FALSE,TRUE,TRUE,FALSE,7759,3260.333333,3,1098.166667,115.59125,6.867459077,30974,4.416666667,729.25,0.343584985
0,1515006242,indiansuperleague,Sports league,1569725,480,TRUE,FALSE,TRUE,TRUE,9780,143696.8333,361.3333333,49609.83333,224.7800833,13.35227819,34548,68.66666667,11699.83333,0.089044725
0,1656061334,nails_masters,Artist,385899,115,FALSE,FALSE,TRUE,FALSE,2999,20590.83333,10.91666667,434.5,68.72183333,37.96646263,31634,73.16666667,118.3333333,0.069979001
0,264699925,okezonecom,News & media website,757560,48,FALSE,TRUE,TRUE,TRUE,4914,24126.75,69.5,990.3333333,47.72916667,0.751898148,34951,87,913.1666667,0.034160465
0,6392150353,chouftv_official,News & media website,3747468,3,TRUE,TRUE,TRUE,TRUE,15815,2302.25,2.75,56.25,1453.499667,2.159720319,37727,8.083333333,296.25,0.007347634
0,1222490168,gazetemagazin,Journalist,2095753,1253,FALSE,FALSE,TRUE,TRUE,5438,624372.6667,777.1666667,12173,38.04116667,0.949648726,28788,1250.083333,10947.5,0.642965112
0,7058250105,sportskeedacricket,Sports,687438,307,FALSE,FALSE,TRUE,TRUE,2162,11691.16667,11.5,2151.416667,318.4051667,4.110692542,39188,248.3333333,35378.25,-2.177330441
0,3465470910,zeetv,Community,2075380,251,TRUE,TRUE,TRUE,TRUE,23095,110704.75,19.41666667,9495.666667,106.7453333,0.209208911,36106,56.66666667,8079.5,-0.012695685
0,553520316,corinthians,Digital creator,9462011,190,TRUE,TRUE,TRUE,TRUE,6274,566691.25,1092.333333,139043.75,62.40058333,12.10415509,28825,6502.583333,152829.75,0.092985283
0,5769514091,jokezar,Discount Store,5191698,523,FALSE,FALSE,TRUE,FALSE,1342,1826711.083,581.75,137219,11.62191667,10.11447917,28310,378.5833333,45994.08333,0.336042741
0,1568588398,ultimahoracol,Media/news company,1887269,42,FALSE,TRUE,TRUE,FALSE,2085,11646.08333,3.75,307.1666667,1699.319917,14.1200148,31006,786.4166667,15374.75,0.039840112
0,1635102636,sosmedmakassar,Media,197025,136,FALSE,FALSE,TRUE,FALSE,4459,11872.5,6.416666667,695.9166667,226.7009167,13.63531895,29461,103.6666667,1907.583333,0.189326801
0,1818816886,indonesiabertauhidofficial,,1553716,76,FALSE,TRUE,TRUE,FALSE,5757,11641.5,2.166666667,895.8333333,194.8965833,19.36126695,27828,2.75,754.6666667,-0.51465683
